es_id	usergroupid	unionid	openid	data_date
NULL	ACTION_U_01_001_002	oS6w50hflqHspjzarqLNExzNDyUw	NULL	2020-11-05
ACTION_U_01_001_002_oS6w50p276O2EJbx9sz08YXxn-Z8_oz07c4mT3LGVB_ywI8gb-hBE8rHo	ACTION_U_01_001_002	oS6w50p276O2EJbx9sz08YXxn-Z8	oz07c4mT3LGVB_ywI8gb-hBE8rHo	2020-11-05
ACTION_U_01_001_004_oS6w50m0H00hp00Gr6WmNzBC-tUc_opunx1DfVMjao_8GzEUVPyXlDVgQ	ACTION_U_01_001_004	oS6w50m0H00hp00Gr6WmNzBC-tUc	opunx1DfVMjao_8GzEUVPyXlDVgQ	2020-11-05
ACTION_U_01_001_004_oS6w50qbO1gKrr8KRPQChCREe1uo_oAw_60mZVlSA-pGG-qJKiGN36KKQ	ACTION_U_01_001_004	oS6w50qbO1gKrr8KRPQChCREe1uo	oAw_60mZVlSA-pGG-qJKiGN36KKQ	2020-11-05
ACTION_U_01_001_006_oS6w50jxbnyZf-giSj24iqNzWMSI_oAw_60sT5EmmV_XLT5t8yWuBzTd8	ACTION_U_01_001_006	oS6w50jxbnyZf-giSj24iqNzWMSI	oAw_60sT5EmmV_XLT5t8yWuBzTd8	2020-11-05
ACTION_U_01_001_006_oS6w50vs-Qt8VkHVn7_0X34TmGHA_oAw_60nqY8EiWuvDZ3-_7T-4MC_s	ACTION_U_01_001_006	oS6w50vs-Qt8VkHVn7_0X34TmGHA	oAw_60nqY8EiWuvDZ3-_7T-4MC_s	2020-11-05
NULL	ACTION_U_01_001_007	NULL	oAw_60hf9MT4laMABgL2flRjUIu4	2020-11-05
NULL	ACTION_U_01_001_007	NULL	oAw_60jC6tDTxlgavMgJRSeHn-_I	2020-11-05
NULL	ACTION_U_01_001_007	NULL	oAw_60o5pKMeolHG699OJcwiNW9U	2020-11-05
NULL	ACTION_U_01_001_007	NULL	oAw_60v4jOxFSyIrIxW2JeY1kUSY	2020-11-05
ACTION_U_01_001_007_oS6w50hZAqbrS5jAfDd6KfgHuAxI_opunx1IbxdiEsAiWWxgsdDPJoRo4	ACTION_U_01_001_007	oS6w50hZAqbrS5jAfDd6KfgHuAxI	opunx1IbxdiEsAiWWxgsdDPJoRo4	2020-11-05
ACTION_U_01_001_007_oS6w50hodMHHcYKAqwRdObkjcxpU_oAw_60rGf0um6OUc1gHdmP5Ez3aM	ACTION_U_01_001_007	oS6w50hodMHHcYKAqwRdObkjcxpU	oAw_60rGf0um6OUc1gHdmP5Ez3aM	2020-11-05
ACTION_U_01_001_007_oS6w50j7FTp7qWW3YNgFKT-no_fs_oAw_60jM3hB1y2vcQzGcPmqNAhkw	ACTION_U_01_001_007	oS6w50j7FTp7qWW3YNgFKT-no_fs	oAw_60jM3hB1y2vcQzGcPmqNAhkw	2020-11-05
ACTION_U_01_001_007_oS6w50lo77KNWcSgNEGoLPu8_puI_oz07c4gYfeBW9xgBjq-MlaN8h7bA	ACTION_U_01_001_007	oS6w50lo77KNWcSgNEGoLPu8_puI	oz07c4gYfeBW9xgBjq-MlaN8h7bA	2020-11-05
ACTION_U_01_001_007_oS6w50mkejhnfh2nifWxHzfOKm3c_opunx1KpW2fxRUlA5_shT2HiXgLM	ACTION_U_01_001_007	oS6w50mkejhnfh2nifWxHzfOKm3c	opunx1KpW2fxRUlA5_shT2HiXgLM	2020-11-05
ACTION_U_01_001_007_oS6w50o00zMd-ZzCgqt5_E4aohTk_oz07c4lbx1eJ1s9NkfVxhgWf1cjo	ACTION_U_01_001_007	oS6w50o00zMd-ZzCgqt5_E4aohTk	oz07c4lbx1eJ1s9NkfVxhgWf1cjo	2020-11-05
ACTION_U_01_001_007_oS6w50qatNCvlLGqHpYp6N-VWdKo_opunx1DXhcMWE3TVFGwDo-TqGJwU	ACTION_U_01_001_007	oS6w50qatNCvlLGqHpYp6N-VWdKo	opunx1DXhcMWE3TVFGwDo-TqGJwU	2020-11-05
ACTION_U_01_001_007_oS6w50u0_7swKup3eDWd4ViXtX4U_opunx1O53AlYHIgwkkZN5gda1upk	ACTION_U_01_001_007	oS6w50u0_7swKup3eDWd4ViXtX4U	opunx1O53AlYHIgwkkZN5gda1upk	2020-11-05
ACTION_U_01_001_007_oS6w50unoWjBQlYjVya73KkQ3zdI_oAw_60sIPcjYSrsU6QDZiR4g7AE0	ACTION_U_01_001_007	oS6w50unoWjBQlYjVya73KkQ3zdI	oAw_60sIPcjYSrsU6QDZiR4g7AE0	2020-11-05
ACTION_U_01_001_007_oS6w50vs-Qt8VkHVn7_0X34TmGHA_oz07c4sinCoUcZ9BJJoEk-nYwJd8	ACTION_U_01_001_007	oS6w50vs-Qt8VkHVn7_0X34TmGHA	oz07c4sinCoUcZ9BJJoEk-nYwJd8	2020-11-05
NULL	ACTION_U_01_002_003	NULL	ooLHq00xVKUkclqSMypDe0AHkKLc	2020-11-05
NULL	ACTION_U_01_002_003	NULL	ooLHq04L3h90_HevwkIMbEZDaeTU	2020-11-05
NULL	ACTION_U_01_002_003	NULL	ooLHq04fONOb464yZE5I5YLfISkU	2020-11-05
NULL	ACTION_U_01_002_003	NULL	ooLHq0wUnln_eq6JP2AmRsAjGMJw	2020-11-05
ACTION_U_01_002_003_oS6w50hlDeQniNBYRmR0q2EjKCG0_oz07c4lqQ_sHxtfdOh8J5_BogVKU	ACTION_U_01_002_003	oS6w50hlDeQniNBYRmR0q2EjKCG0	oz07c4lqQ_sHxtfdOh8J5_BogVKU	2020-11-05
NULL	ACTION_U_01_002_004	NULL	ooLHq02CpbUvZNohjDTqNLsVTYZw	2020-11-05
NULL	ACTION_U_01_002_005	NULL	ooLHq03gHyK3tANRZ2M6XTUi6uzk	2020-11-05
NULL	ACTION_U_01_002_005	NULL	ooLHq07P7_4XOjz7qrJ6VCu-btlI	2020-11-05
NULL	ACTION_U_01_002_005	NULL	ooLHq0866CCg0TDhAxbFfkSvvscQ	2020-11-05
NULL	ACTION_U_01_002_006	NULL	oS6w50k6F0x7AJpohvkfK0GAz5og	2020-11-05
NULL	ACTION_U_01_002_006	NULL	oS6w50ku9ZxgCDkKZIPZbc4Rbpkg	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq0-68exBi0H0xSetNOgRvL78	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq01K00fZbXwkBaFWgS5fe3zE	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq02CyTmdN2Dsi-0pkkQL7RdA	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq02U3kRwo4ers0jrH1c2NrFc	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq02W7gsqtqmULWZB03psR5Ps	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq030YPWE3fyk3feRkz4qDBww	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq03_qsX9A0mdpVs2C8B4yMmo	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq03qataEj7oaf4ea4TmoFqms	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq08NcvwJn4rqPAAH7z8ABFLs	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq08jkT0Wtg_kA7OCLv_qVYEo	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq0wShLDettlGfW4HVSYrmfm4	2020-11-05
NULL	ACTION_U_01_002_006	NULL	ooLHq0xda5IssByAkBtPIuYaeLx0	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq01FsoWSAu_Jhlfs8cTZEQpc	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq01Opt_ir5fcjaW79kxzJVPc	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq01zqFI1qobaA5RyzHiyJijE	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq02MUuzmT-a_O-wr6eZYEbGQ	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq05TrpRI-BwmAUCO39p1IzW8	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq088vylqLfrmoPz65EZ241oc	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq08teqZbV0yL8kSPe9ETZHG0	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq0_42-O_Pii9rpmEJACDj6Z0	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq0_JsDyUJ-r_DvlA0zgb_uns	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq0wP_EGp3p6CehAZuYAnDS24	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq0wVDAifbbPDHAbJjmxoR0LE	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq0xjTqK4S9VAjkLJttT3KLSo	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq0xmbCHg4TbEzhqOAnsGma5w	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq0yOa93OS7UNsKx1qcpBxM88	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq0zVb2XTG9WUVJbDNwDdI1uU	2020-11-05
NULL	ACTION_U_01_002_007	NULL	ooLHq0zk--hrPMS66d-PgEbDRRTg	2020-11-05
ACTION_U_01_002_007_oS6w50qLWahya-Y_4_fpPAHSzKD0_oz07c4h_tCmb_DFv42zvLJW3BoTo	ACTION_U_01_002_007	oS6w50qLWahya-Y_4_fpPAHSzKD0	oz07c4h_tCmb_DFv42zvLJW3BoTo	2020-11-05
ACTION_U_02_001_006_oS6w50jxbnyZf-giSj24iqNzWMSI_oAw_60sT5EmmV_XLT5t8yWuBzTd8	ACTION_U_02_001_006	oS6w50jxbnyZf-giSj24iqNzWMSI	oAw_60sT5EmmV_XLT5t8yWuBzTd8	2020-11-05
NULL	ACTION_U_02_001_007	NULL	oAw_60hf9MT4laMABgL2flRjUIu4	2020-11-05
NULL	ACTION_U_02_001_007	NULL	oAw_60iMh8VQTcCSyADUCBf9e0vM	2020-11-05
NULL	ACTION_U_02_001_007	NULL	oAw_60jC6tDTxlgavMgJRSeHn-_I	2020-11-05
NULL	ACTION_U_02_001_007	NULL	oAw_60l4mA--hSMV2Y3-gittAgsM	2020-11-05
NULL	ACTION_U_02_001_007	NULL	oAw_60o5pKMeolHG699OJcwiNW9U	2020-11-05
NULL	ACTION_U_02_001_007	NULL	oAw_60v4jOxFSyIrIxW2JeY1kUSY	2020-11-05
ACTION_U_02_001_007__oAw_60ieZ3TsWT81ZkCtezYNOzdo	ACTION_U_02_001_007		oAw_60ieZ3TsWT81ZkCtezYNOzdo	2020-11-05
ACTION_U_02_001_007_oS6w50hodMHHcYKAqwRdObkjcxpU_oAw_60rGf0um6OUc1gHdmP5Ez3aM	ACTION_U_02_001_007	oS6w50hodMHHcYKAqwRdObkjcxpU	oAw_60rGf0um6OUc1gHdmP5Ez3aM	2020-11-05
ACTION_U_02_001_007_oS6w50j7FTp7qWW3YNgFKT-no_fs_oAw_60jM3hB1y2vcQzGcPmqNAhkw	ACTION_U_02_001_007	oS6w50j7FTp7qWW3YNgFKT-no_fs	oAw_60jM3hB1y2vcQzGcPmqNAhkw	2020-11-05
ACTION_U_02_001_007_oS6w50o00zMd-ZzCgqt5_E4aohTk_oz07c4lbx1eJ1s9NkfVxhgWf1cjo	ACTION_U_02_001_007	oS6w50o00zMd-ZzCgqt5_E4aohTk	oz07c4lbx1eJ1s9NkfVxhgWf1cjo	2020-11-05
NULL	ACTION_U_02_001_007	oS6w50p276O2EJbx9sz08YXxn-Z8	NULL	2020-11-05
ACTION_U_02_001_007_oS6w50qbO1gKrr8KRPQChCREe1uo_oAw_60mZVlSA-pGG-qJKiGN36KKQ	ACTION_U_02_001_007	oS6w50qbO1gKrr8KRPQChCREe1uo	oAw_60mZVlSA-pGG-qJKiGN36KKQ	2020-11-05
ACTION_U_02_001_007_oS6w50u0_7swKup3eDWd4ViXtX4U_opunx1O53AlYHIgwkkZN5gda1upk	ACTION_U_02_001_007	oS6w50u0_7swKup3eDWd4ViXtX4U	opunx1O53AlYHIgwkkZN5gda1upk	2020-11-05
ACTION_U_02_001_007_oS6w50unoWjBQlYjVya73KkQ3zdI_oAw_60sIPcjYSrsU6QDZiR4g7AE0	ACTION_U_02_001_007	oS6w50unoWjBQlYjVya73KkQ3zdI	oAw_60sIPcjYSrsU6QDZiR4g7AE0	2020-11-05
ACTION_U_02_001_007_oS6w50vs-Qt8VkHVn7_0X34TmGHA_oz07c4sinCoUcZ9BJJoEk-nYwJd8	ACTION_U_02_001_007	oS6w50vs-Qt8VkHVn7_0X34TmGHA	oz07c4sinCoUcZ9BJJoEk-nYwJd8	2020-11-05
NULL	ACTION_U_02_002_003	NULL	ooLHq0wUnln_eq6JP2AmRsAjGMJw	2020-11-05
NULL	ACTION_U_02_002_004	NULL	ooLHq02CpbUvZNohjDTqNLsVTYZw	2020-11-05
NULL	ACTION_U_02_002_006	NULL	oS6w50ku9ZxgCDkKZIPZbc4Rbpkg	2020-11-05
NULL	ACTION_U_02_002_006	NULL	ooLHq0-68exBi0H0xSetNOgRvL78	2020-11-05
NULL	ACTION_U_02_002_006	NULL	ooLHq00xVKUkclqSMypDe0AHkKLc	2020-11-05
NULL	ACTION_U_02_002_006	NULL	ooLHq01K00fZbXwkBaFWgS5fe3zE	2020-11-05
NULL	ACTION_U_02_002_006	NULL	ooLHq02CyTmdN2Dsi-0pkkQL7RdA	2020-11-05
NULL	ACTION_U_02_002_006	NULL	ooLHq02W7gsqtqmULWZB03psR5Ps	2020-11-05
NULL	ACTION_U_02_002_006	NULL	ooLHq03_qsX9A0mdpVs2C8B4yMmo	2020-11-05
NULL	ACTION_U_02_002_006	NULL	ooLHq08NcvwJn4rqPAAH7z8ABFLs	2020-11-05
NULL	ACTION_U_02_002_006	NULL	ooLHq08jkT0Wtg_kA7OCLv_qVYEo	2020-11-05
NULL	ACTION_U_02_002_006	NULL	ooLHq0wShLDettlGfW4HVSYrmfm4	2020-11-05
NULL	ACTION_U_02_002_006	NULL	ooLHq0xda5IssByAkBtPIuYaeLx0	2020-11-05
ACTION_U_02_002_006_oS6w50qcsFr5B7svorG23HVdZzTY_oz07c4pPdACzZ2MOqbuccplbiej4	ACTION_U_02_002_006	oS6w50qcsFr5B7svorG23HVdZzTY	oz07c4pPdACzZ2MOqbuccplbiej4	2020-11-05
NULL	ACTION_U_02_002_007	NULL	oS6w50jxbnyZf-giSj24iqNzWMSI	2020-11-05
NULL	ACTION_U_02_002_007	NULL	oS6w50n0tz95_gceA3V0uY_zQTB0	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq0-u_eVv1zq-b3Gs_hDecNQQ	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq01FsoWSAu_Jhlfs8cTZEQpc	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq01Opt_ir5fcjaW79kxzJVPc	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq01zqFI1qobaA5RyzHiyJijE	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq0866CCg0TDhAxbFfkSvvscQ	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq088vylqLfrmoPz65EZ241oc	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq08teqZbV0yL8kSPe9ETZHG0	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq0_JsDyUJ-r_DvlA0zgb_uns	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq0wVDAifbbPDHAbJjmxoR0LE	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq0w_Wk7Pz8j6BJCkFkPEaooQ	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq0xQicIPvYRRF2-uwxP1BW1Y	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq0xjTqK4S9VAjkLJttT3KLSo	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq0xmbCHg4TbEzhqOAnsGma5w	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq0yOa93OS7UNsKx1qcpBxM88	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq0yamD9Kcr-ydPpPOfHoeKG8	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq0zVb2XTG9WUVJbDNwDdI1uU	2020-11-05
NULL	ACTION_U_02_002_007	NULL	ooLHq0zk--hrPMS66d-PgEbDRRTg	2020-11-05
ACTION_U_02_002_007_oS6w50ngAsR8lsoOfp7PFIY1LtAU_oz07c4oIXTaOjKanp1Eka38tcYCU	ACTION_U_02_002_007	oS6w50ngAsR8lsoOfp7PFIY1LtAU	oz07c4oIXTaOjKanp1Eka38tcYCU	2020-11-05
ACTION_U_02_002_007_oS6w50qLWahya-Y_4_fpPAHSzKD0_oz07c4h_tCmb_DFv42zvLJW3BoTo	ACTION_U_02_002_007	oS6w50qLWahya-Y_4_fpPAHSzKD0	oz07c4h_tCmb_DFv42zvLJW3BoTo	2020-11-05
ATTRITUBE_U_01_001_001_2F7F625504584CCB94895A0361C2721A_o_d2hvxvwOR7KV1g9qaEv5PyDZU8	ATTRITUBE_U_01_001_001	2F7F625504584CCB94895A0361C2721A	o_d2hvxvwOR7KV1g9qaEv5PyDZU8	2020-11-05
ATTRITUBE_U_01_001_001_o4Q1a1hU6uvaIzoRWLaD0JRug17Q_oOS9XwAgPFHE2FNFLmsIWrDbflis	ATTRITUBE_U_01_001_001	o4Q1a1hU6uvaIzoRWLaD0JRug17Q	oOS9XwAgPFHE2FNFLmsIWrDbflis	2020-11-05
ATTRITUBE_U_01_001_001_o4Q1a1jLGpqvgY5Y5MUQhayZ9rJg_o4Q1a1jLGpqvgY5Y5MUQhayZ9rJg	ATTRITUBE_U_01_001_001	o4Q1a1jLGpqvgY5Y5MUQhayZ9rJg	o4Q1a1jLGpqvgY5Y5MUQhayZ9rJg	2020-11-05
ATTRITUBE_U_01_001_001_o4Q1a1jLGpqvgY5Y5MUQhayZ9rJg_oEZeG1fakdZHV0hoCn-xNyCBnGPQ	ATTRITUBE_U_01_001_001	o4Q1a1jLGpqvgY5Y5MUQhayZ9rJg	oEZeG1fakdZHV0hoCn-xNyCBnGPQ	2020-11-05
ATTRITUBE_U_01_001_001_o4Q1a1jLGpqvgY5Y5MUQhayZ9rJg_oOS9XwFABbbA_DMfvbVt4BMsGVCI	ATTRITUBE_U_01_001_001	o4Q1a1jLGpqvgY5Y5MUQhayZ9rJg	oOS9XwFABbbA_DMfvbVt4BMsGVCI	2020-11-05
ATTRITUBE_U_01_001_001_o4Q1a1jLGpqvgY5Y5MUQhayZ9rJg_o_d2hvxvwOR7KV1g9qaEv5PyDZU8	ATTRITUBE_U_01_001_001	o4Q1a1jLGpqvgY5Y5MUQhayZ9rJg	o_d2hvxvwOR7KV1g9qaEv5PyDZU8	2020-11-05
ATTRITUBE_U_01_001_001_o4Q1a1lt5cAdb2zIOrZBmNT1z4Bo_oEZeG1Tjm1SsP5ndGAmNOgXdSH6w	ATTRITUBE_U_01_001_001	o4Q1a1lt5cAdb2zIOrZBmNT1z4Bo	oEZeG1Tjm1SsP5ndGAmNOgXdSH6w	2020-11-05
ATTRITUBE_U_01_001_001_o4Q1a1pV3fbBwYhil_c2rXYQpI9E_okVx7uOdfwptM5oL3H4-YwasnMgo	ATTRITUBE_U_01_001_001	o4Q1a1pV3fbBwYhil_c2rXYQpI9E	okVx7uOdfwptM5oL3H4-YwasnMgo	2020-11-05
ATTRITUBE_U_01_001_001_o4Q1a1soTaDqBW-Hain_GZNcLiG0_oEZeG1WCtJfTIGCwhVnJN_vY_wDQ	ATTRITUBE_U_01_001_001	o4Q1a1soTaDqBW-Hain_GZNcLiG0	oEZeG1WCtJfTIGCwhVnJN_vY_wDQ	2020-11-05
ATTRITUBE_U_01_001_001_oCmdkv39wXSMI6P1k8iJ26kZQG7Qcf12_oCmdkv39wXSMI6P1k8iJ26kZQG7Q	ATTRITUBE_U_01_001_001	oCmdkv39wXSMI6P1k8iJ26kZQG7Qcf12	oCmdkv39wXSMI6P1k8iJ26kZQG7Q	2020-11-05
NULL	ATTRITUBE_U_01_001_001	oS6w50hflqHspjzarqLNExzNDyUw	NULL	2020-11-05
ATTRITUBE_U_01_001_001_oS6w50jWPYVTTkqf3IOEvSj8ICYA_oz07c4ktD1vicO-nzCHAUmkbXSAI	ATTRITUBE_U_01_001_001	oS6w50jWPYVTTkqf3IOEvSj8ICYA	oz07c4ktD1vicO-nzCHAUmkbXSAI	2020-11-05
ATTRITUBE_U_01_001_001_oS6w50orIWzibYZzWElDbYbJ1zVI_oz07c4oMCy-L8Ntl8qs9AeAhK7JE	ATTRITUBE_U_01_001_001	oS6w50orIWzibYZzWElDbYbJ1zVI	oz07c4oMCy-L8Ntl8qs9AeAhK7JE	2020-11-05
ATTRITUBE_U_01_001_001_oS6w50p276O2EJbx9sz08YXxn-Z8_oz07c4mT3LGVB_ywI8gb-hBE8rHo	ATTRITUBE_U_01_001_001	oS6w50p276O2EJbx9sz08YXxn-Z8	oz07c4mT3LGVB_ywI8gb-hBE8rHo	2020-11-05
ATTRITUBE_U_01_001_001_oS6w50pMax2vMtr0PnPJHgWWE59M_oz07c4vm5VVe5VWmSc0xn7eN4Lxk	ATTRITUBE_U_01_001_001	oS6w50pMax2vMtr0PnPJHgWWE59M	oz07c4vm5VVe5VWmSc0xn7eN4Lxk	2020-11-05
ATTRITUBE_U_01_001_001_oS6w50qcsFr5B7svorG23HVdZzTY_oz07c4pPdACzZ2MOqbuccplbiej4	ATTRITUBE_U_01_001_001	oS6w50qcsFr5B7svorG23HVdZzTY	oz07c4pPdACzZ2MOqbuccplbiej4	2020-11-05
ATTRITUBE_U_01_001_001_oS6w50uq4QJXHBHImUoY3xoX0FIs_oz07c4irXCTeFFn3FiQR9wY-zn0E	ATTRITUBE_U_01_001_001	oS6w50uq4QJXHBHImUoY3xoX0FIs	oz07c4irXCTeFFn3FiQR9wY-zn0E	2020-11-05
ATTRITUBE_U_01_001_002_o4Q1a1px-dO9TkGwvJeQKP9haj1o_okVx7uCNMYhyjgikSbTgbFSUlcn8	ATTRITUBE_U_01_001_002	o4Q1a1px-dO9TkGwvJeQKP9haj1o	okVx7uCNMYhyjgikSbTgbFSUlcn8	2020-11-05
ATTRITUBE_U_01_001_002_o4Q1a1tFFnZpDps_W6sxjjMaV77U_o4Q1a1tFFnZpDps_W6sxjjMaV77U	ATTRITUBE_U_01_001_002	o4Q1a1tFFnZpDps_W6sxjjMaV77U	o4Q1a1tFFnZpDps_W6sxjjMaV77U	2020-11-05
ATTRITUBE_U_01_001_002_o4Q1a1tFFnZpDps_W6sxjjMaV77U_oOS9XwPg1dB7zP2FG7YFAjfc4E08	ATTRITUBE_U_01_001_002	o4Q1a1tFFnZpDps_W6sxjjMaV77U	oOS9XwPg1dB7zP2FG7YFAjfc4E08	2020-11-05
ATTRITUBE_U_01_001_002_oS6w50hodMHHcYKAqwRdObkjcxpU_oz07c4kp0hNUI1GK0IbDOlVeAUf8	ATTRITUBE_U_01_001_002	oS6w50hodMHHcYKAqwRdObkjcxpU	oz07c4kp0hNUI1GK0IbDOlVeAUf8	2020-11-05
ATTRITUBE_U_01_001_002_oS6w50o00zMd-ZzCgqt5_E4aohTk_oz07c4lbx1eJ1s9NkfVxhgWf1cjo	ATTRITUBE_U_01_001_002	oS6w50o00zMd-ZzCgqt5_E4aohTk	oz07c4lbx1eJ1s9NkfVxhgWf1cjo	2020-11-05
ATTRITUBE_U_01_001_002_oS6w50o4KCLJTW21SDuNRWx64DUg_oz07c4pI9K4Tnn_SraEOTzKyIyXE	ATTRITUBE_U_01_001_002	oS6w50o4KCLJTW21SDuNRWx64DUg	oz07c4pI9K4Tnn_SraEOTzKyIyXE	2020-11-05
ATTRITUBE_U_01_001_002_oS6w50t5_pIX8xcR0yKUgJhRlqlQ_oz07c4iN7IA5HU6sJNwodgN4NGEU	ATTRITUBE_U_01_001_002	oS6w50t5_pIX8xcR0yKUgJhRlqlQ	oz07c4iN7IA5HU6sJNwodgN4NGEU	2020-11-05
NULL	ATTRITUBE_U_01_001_002	oS6w50tMfJMyUBG4ETtrqQ7hUFsY	NULL	2020-11-05
ATTRITUBE_U_04_001_033_oS6w50qbO1gKrr8KRPQChCREe1uo_oAw_60mZVlSA-pGG-qJKiGN36KKQ	ATTRITUBE_U_04_001_033	oS6w50qbO1gKrr8KRPQChCREe1uo	oAw_60mZVlSA-pGG-qJKiGN36KKQ	2020-11-05
ATTRITUBE_U_04_002_088_oS6w50qbO1gKrr8KRPQChCREe1uo_oAw_60mZVlSA-pGG-qJKiGN36KKQ	ATTRITUBE_U_04_002_088	oS6w50qbO1gKrr8KRPQChCREe1uo	oAw_60mZVlSA-pGG-qJKiGN36KKQ	2020-11-05
ATTRITUBE_U_05_001_003_oS6w50k6F0x7AJpohvkfK0GAz5og_oz07c4vEegI4xQQTNhiI_sDYeShI	ATTRITUBE_U_05_001_003	oS6w50k6F0x7AJpohvkfK0GAz5og	oz07c4vEegI4xQQTNhiI_sDYeShI	2020-11-05
ATTRITUBE_U_05_001_012_oS6w50hlDeQniNBYRmR0q2EjKCG0_oz07c4lqQ_sHxtfdOh8J5_BogVKU	ATTRITUBE_U_05_001_012	oS6w50hlDeQniNBYRmR0q2EjKCG0	oz07c4lqQ_sHxtfdOh8J5_BogVKU	2020-11-05
NULL	ATTRITUBE_U_05_001_018	NULL	oAw_60hU1l-Zbg-EfNsL-paUdauo	2020-11-05
NULL	ATTRITUBE_U_05_001_018	NULL	oAw_60oqwx1ch-gPS8gvhgDHc5vM	2020-11-05
NULL	ATTRITUBE_U_05_001_018	NULL	oAw_60tNWnqin4d_N_gD5M4GtAIg	2020-11-05
ATTRITUBE_U_05_001_018_oS6w50qbO1gKrr8KRPQChCREe1uo_oAw_60mZVlSA-pGG-qJKiGN36KKQ	ATTRITUBE_U_05_001_018	oS6w50qbO1gKrr8KRPQChCREe1uo	oAw_60mZVlSA-pGG-qJKiGN36KKQ	2020-11-05
ATTRITUBE_U_05_001_019_oS6w50k6F0x7AJpohvkfK0GAz5og_oAw_60n-giv8dI9wK_LMD-pTwDyY	ATTRITUBE_U_05_001_019	oS6w50k6F0x7AJpohvkfK0GAz5og	oAw_60n-giv8dI9wK_LMD-pTwDyY	2020-11-05
NULL	ATTRITUBE_U_05_001_020	NULL	oAw_60l4mA--hSMV2Y3-gittAgsM	2020-11-05
NULL	ATTRITUBE_U_05_001_069	NULL	oAw_60hf9MT4laMABgL2flRjUIu4	2020-11-05
NULL	ATTRITUBE_U_05_001_069	NULL	oAw_60oqwx1ch-gPS8gvhgDHc5vM	2020-11-05
NULL	ATTRITUBE_U_05_001_069	NULL	oAw_60tNWnqin4d_N_gD5M4GtAIg	2020-11-05
NULL	ATTRITUBE_U_05_001_069	NULL	oAw_60vW3Ug8LAf5o4RjBwoPo_as	2020-11-05
ATTRITUBE_U_05_001_069__oAw_60ieZ3TsWT81ZkCtezYNOzdo	ATTRITUBE_U_05_001_069		oAw_60ieZ3TsWT81ZkCtezYNOzdo	2020-11-05
ATTRITUBE_U_05_001_069_oS6w50hodMHHcYKAqwRdObkjcxpU_oAw_60rGf0um6OUc1gHdmP5Ez3aM	ATTRITUBE_U_05_001_069	oS6w50hodMHHcYKAqwRdObkjcxpU	oAw_60rGf0um6OUc1gHdmP5Ez3aM	2020-11-05
ATTRITUBE_U_05_001_069_oS6w50j7FTp7qWW3YNgFKT-no_fs_oAw_60jM3hB1y2vcQzGcPmqNAhkw	ATTRITUBE_U_05_001_069	oS6w50j7FTp7qWW3YNgFKT-no_fs	oAw_60jM3hB1y2vcQzGcPmqNAhkw	2020-11-05
